rain,radarX,radarY,date,text,latlon,tiffile,labels
2968.0,423.0,409.0,20140728,16:08:17 P2 Wateroverlast : Bristol Shoes : Mariastraat : 30 7311HL #Apeldoorn (Lokaal afhandelen: ) http://t.co/BRv0XM7SDM,"(52.2138787, 5.9610977)",ahn2_5_33bn1.tif,1
2464.0,423.0,410.0,20140728,18:14:54 P2 Wateroverlast : : Koningslijn : 3 7312GG #Apeldoorn (Lokaal afhandelen: ) http://t.co/vRN6z2Fnag,"(52.2058355, 5.9496708)",ahn2_5_33bn1.tif,1
2464.0,423.0,410.0,20140728,17:17:02 P2 Wateroverlast graag prioriteit geven : : Prins Willem-Alexanderlaan : 1437 7312GB Apeldoorn (Lokaal afhandelen: ),"(52.2056003, 5.9480879)",ahn2_5_33bn1.tif,1
2464.0,423.0,410.0,20140728,16:02:54 P2 Wateroverlast : : Jean Monnetpark : 49 7336BB #Apeldoorn (Lokaal afhandelen: ) http://t.co/GKpjHQZe2G,"(52.2031955, 5.9491401)",ahn2_5_33bz1.tif,1
2464.0,423.0,410.0,20140728,16:00:13 P2 Wateroverlast : : Eendrachtstraat : 16 7335CH #Apeldoorn (Lokaal afhandelen: ) http://t.co/6CvxbQBAGR,"(52.200226, 5.9573526)",ahn2_5_33bz1.tif,1
2518.0,423.0,411.0,20140728,16:25:00 P2 Wateroverlast : : Hattemse Beek : 140 7335PH #Apeldoorn (Lokaal afhandelen: ) http://t.co/MRjcwMsdAn,"(52.1936026, 5.9498031)",ahn2_5_33bz1.tif,1
2518.0,423.0,411.0,20140728,16:12:13 P2 Wateroverlast : : Aluminiumweg : Apeldoorn (Lokaal #afhandelen: ) http://t.co/dquYUU7s0E,"(52.1927341, 5.9559295)",ahn2_5_33bz1.tif,1
2419.0,423.0,412.0,20140728,16:10:17 P2 Wateroverlast : : Seminarielaan : 348 Apeldoorn #(Lokaal afhandelen: ) http://t.co/doBvGUNCyd,"(52.1899338, 5.9548289)",ahn2_5_33bz1.tif,1
9868.0,423.0,435.0,20140728,Gelukkig woon ik op een heuvel.. #wateroverlast #nuarnhem,"(51.98973325, 5.91329734)",ahn2_5_40bn1.tif,1
9611.0,423.0,436.0,20140728,@OmroepGLD @OmroepGLD  wateroverlast rechtbank arnhem http://t.co/p6gVTHl0TV,"(51.9786828, 5.9108952)",ahn2_5_40bz1.tif,1
3601.0,424.0,406.0,20140728,16:30:58 P2 Wateroverlast : Amefa BV OMS 00497 : Boogschutterstraat : 52 7324BA #Apeldoorn (Lokaal afhandelen: ) http://t.co/w3DdgrTdLa,"(52.2402493, 5.9804429)",ahn2_5_33bn2.tif,1
3720.0,424.0,408.0,20140728,15:54:55 P2 Wateroverlast : Gamma #Apeldoorn Noord : Vlijtseweg : 74 7317AJ #Apeldoorn 067733 http://t.co/NYCWKSK051,"(52.22174, 5.9709164)",ahn2_5_33bn1.tif,1
3720.0,424.0,408.0,20140728,PRIO 2 Wateroverlast : Gamma Apeldoorn Noord : Vlijtseweg : 74 7317AJ Apeldoorn 067733,"(52.22174, 5.9709164)",ahn2_5_33bn1.tif,1
3034.0,424.0,409.0,20140728,16:38:59 P2 Wateroverlast : Shabu #Apeldoorn : Marktplein : 40 7311LR #Apeldoorn (Lokaal afhandelen: ) http://t.co/zsc4beXM4i,"(52.2151713, 5.965109)",ahn2_5_33bn1.tif,1
3034.0,424.0,409.0,20140728,16:22:13 P2 Wateroverlast : Activerium : Deventerstraat : 46 7311LX #Apeldoorn (Lokaal afhandelen: ) http://t.co/UTJuov1Ghm,"(52.2161788, 5.9686047)",ahn2_5_33bn1.tif,1
3034.0,424.0,409.0,20140728,16:11:17 P2 Wateroverlast : Hema OMS 00313 : Hoofdstraat : 77 7311JW #Apeldoorn (Lokaal afhandelen: ),"(52.21359, 5.9631571)",ahn2_5_33bn1.tif,1
3034.0,424.0,409.0,20140728,wateroverlast in stadhuis #Apeldoorn. De wc's bij ons op de griffie zijn overstroomd. Ook elders in stadhuis problems http://t.co/hZit6sz88j,"(52.2154448, 5.9634912)",ahn2_5_33bn1.tif,1
2688.0,424.0,410.0,20140728,16:19:35 P2 Wateroverlast : Albert Heijn OMS 00559 : Talingweg : 169 7331GN #Apeldoorn (Lokaal afhandelen: ) http://t.co/ut0kgYhgGF,"(52.2004576, 5.9670099)",ahn2_5_33bz1.tif,1
2688.0,424.0,410.0,20140728,16:04:00 P2 Wateroverlast : : Mussenweg : 23 7331GS #Apeldoorn (Lokaal afhandelen: ) http://t.co/19v9TvzFR6,"(52.1997535, 5.9694436)",ahn2_5_33bz1.tif,1
2638.0,424.0,411.0,20140728,15:56:35 P2 Wateroverlast : : Leeuwerikweg : 20 7331MB #Apeldoorn (Lokaal afhandelen: ) http://t.co/IdMKiMuSZC,"(52.1986622, 5.9720183)",ahn2_5_33bz1.tif,1
9712.0,424.0,435.0,20140728,32mm in amper een kwartier #wateroverlast #arnhem #Presikhaaf http://t.co/3BRHHKUPBk,"(51.9873176, 5.93663916)",ahn2_5_40bn1.tif,1
1711.0,424.0,444.0,20140728,Beetje water #wateroverlast  in #arnhem http://t.co/6WOGfh5mDY,"(51.909737, 5.9182086)",ahn2_5_40dn1.tif,1
3733.0,425.0,406.0,20140728,16:59:00 P2 Wateroverlast : : Tweelingenlaan : 17 7324AP #Apeldoorn (Lokaal afhandelen: ) http://t.co/6eCRg3YkdE,"(52.2389535, 5.9862448)",ahn2_5_33bn2.tif,1
3733.0,425.0,406.0,20140728,16:27:32 P2 Wateroverlast voorrang aub!: : Tweelingenlaan : 17 7324AP #Apeldoorn (Lokaal afhandelen: ) http://t.co/ErYVIPEqrt,"(52.2389535, 5.9862448)",ahn2_5_33bn2.tif,1
3733.0,425.0,406.0,20140728,16:26:37 P2 Wateroverlast : : Polkastraat : 5 7323KZ #Apeldoorn (Lokaal afhandelen: ) http://t.co/3RF9HMiIga,"(52.2328129, 5.9907797)",ahn2_5_33bn2.tif,1
4400.0,425.0,407.0,20140728,16:39:48 P2 Wateroverlast : : Zenostraat : 10 7323GC #Apeldoorn (Lokaal afhandelen: ) http://t.co/lrNLXYoxGL,"(52.2283633, 5.9925049)",ahn2_5_33bn2.tif,1
4400.0,425.0,407.0,20140728,16:39:24 P2 Wateroverlast : : Pythagorasstraat : 208 7323HN #Apeldoorn (Lokaal afhandelen: ) http://t.co/sgp9E6fHAw,"(52.2264031, 5.9891412)",ahn2_5_33bn2.tif,1
4400.0,425.0,407.0,20140728,16:16:13 P2 Wateroverlast : : Agricolastraat : 101 7323JG #Apeldoorn (Lokaal afhandelen: ) http://t.co/3XzyUL3lDX,"(52.2247692, 5.9922951)",ahn2_5_33bn2.tif,1
2974.0,425.0,409.0,20140728,Prio2 Wateroverlast : Krimweg 82 Hoenderloo 7747,"(52.2142633, 5.9810776)",ahn2_5_33bn2.tif,1
2974.0,425.0,409.0,20140728,"De paardrijlaarzen kwamen erg goed van pas vanmiddag. Lekker in de ""plassen"" stampen!#regen #wateroverlast #waterpret http://t.co/RhyM6hNeoR","(52.2142342, 5.98347547)",ahn2_5_33bn2.tif,1
2974.0,425.0,409.0,20140728,"Wateroverlast vijfmorgenstraat Zutphen. 
Brandweer druk bezig om water weg te pompen. http://t.co/8u6xIghIsv","(52.214263, 5.981078)",ahn2_5_33bn2.tif,1
2974.0,425.0,409.0,20140728,Prio1 wateroverlast : Brinkparkgarage : Brinklaan 165 Apeldoorn 7732,"(52.2142648, 5.9810806)",ahn2_5_33bn2.tif,1
2974.0,425.0,409.0,20140728,Wateroverlast Apeldoorn http://t.co/vEB1Ud2fkE,"(52.2142633, 5.9810779)",ahn2_5_33bn2.tif,1
2835.0,425.0,411.0,20140728,16:26:09 P2 Wateroverlast : : Kayersdijk : Apeldoorn (Lokaal #afhandelen: ) http://t.co/8OTFgQ1ZeD,"(52.1922949, 5.978782)",ahn2_5_33bz2.tif,1
2646.0,425.0,412.0,20140728,16:09:28 P2 Wateroverlast : : Waalstraat : 36 7333JX #Apeldoorn (Lokaal afhandelen: ) http://t.co/js5lhqfTbs,"(52.1876046, 5.9760994)",ahn2_5_33bz2.tif,1
8055.0,425.0,434.0,20140728,De zomer van Nederland #wateroverlast http://t.co/OgxQq4JxDb,"(51.9964814, 5.9488042)",ahn2_5_40bn1.tif,1
4051.0,426.0,390.0,20140728,PRIO 2 Wateroverlast : McDonald's : Eperweg : 55 b 8181EV Heerde 066841,"(52.3708013, 6.0221281)",ahn2_5_27dn2.tif,1
4051.0,426.0,390.0,20140728,17:31:56 P2 Wateroverlast : McDonald's : Eperweg : 55 b 8181EV #Heerde 066841,"(52.3708013, 6.0221281)",ahn2_5_27dn2.tif,1
7887.0,426.0,434.0,20140728,Opschaling #VelpGld | GLM_Prio 1 HV Wateroverlast (GRIP: 1) O8004 DIAPHORA WOONVOORZIENI ARNHEMSESTRAATWEG _ | http://t.co/ImEu9lP4Ll #p2000,"(51.995538, 5.955987)",ahn2_5_40bn1.tif,1
7887.0,426.0,434.0,20140728,Opschaling #VelpGld | GLM_Prio 1 HV Wateroverlast (GRIP: 1) O8004 DIAPHORA WOONVOORZIENI ARNHEMSESTRAATWEG _ | http://t.co/0YVgNpcWt4 #p2000,"(51.995538, 5.955987)",ahn2_5_40bn1.tif,1
411.0,428.0,374.0,20140728,In Zwolle ook al wateroverlast de hele stadsgracht staat al blank! #regen #wateroverlast,"(52.5106796, 6.08384324)",ahn2_5_21gz1.tif,1
411.0,428.0,379.0,20140728,Wateroverlast Heerde: Parkeerterrein McDonald's Heerde onder water. http://t.co/gI5kaqctWL,"(52.46548592, 6.07385047)",ahn2_5_27en1.tif,1
364.0,430.0,472.0,20140728,"Ik drijf erop, dus niet veel last van water ;-) #wateroverlast","(51.6695447, 5.956938)",ahn2_5_46dn1.tif,1
503.0,431.0,373.0,20140728,"Iets met karma ""@Watermuseum: In verband met de enorme wateroverlast  zijn zowel museum als brasserie GESLOTEN http://t.co/0SHAQh1kA1""","(52.5149173, 6.1151934)",ahn2_5_21gz1.tif,1
503.0,431.0,373.0,20140728,In #zwolle zitten we met spanning te wachten op wat komen gaat. De wolken beloven gedonder #wateroverlast #noodweer http://t.co/TEbvoa9Yan,"(52.5142094, 6.1190157)",ahn2_5_21gz1.tif,1
3949.0,432.0,393.0,20140728,PRIO 2 Wateroverlast : : Kornet van Limburg Stirumstraat : 69 8121DW Olst 042531,"(52.3415144, 6.1120442)",ahn2_5_27gn1.tif,1
3949.0,432.0,393.0,20140728,17:52:09 P2 Wateroverlast : : Kornet van Limburg Stirumstraat : 69 8121DW #Olst 042531,"(52.3415144, 6.1120442)",ahn2_5_27gn1.tif,1
3949.0,432.0,393.0,20140728,#MON #Olst | PRIO 2 Wateroverlast : : Kornet van Limburg Stirumstraat : __  8121DW Olst 042531 | http://t.co/pgCY4h3khU #p2000,"(52.3415144, 6.1120442)",ahn2_5_27gn1.tif,1
3949.0,432.0,393.0,20140728,17:52:09 P2 Wateroverlast : : Kornet van Limburg Stirumstraat : 69 8121DW #Olst 042531 http://t.co/d9URJNQklx,"(52.3415144, 6.1120442)",ahn2_5_27gn1.tif,1
3949.0,432.0,393.0,20140728,17:49:54 P2 Wateroverlast : : Kornet van Limburg Stirumstraat : 69 8121DW #Olst 042530,"(52.3415144, 6.1120442)",ahn2_5_27gn1.tif,1
3949.0,432.0,393.0,20140728,17:49:54 P2 Wateroverlast : : Kornet van Limburg Stirumstraat : 69 8121DW #Olst 042530 http://t.co/xAXBr18JJv,"(52.3415144, 6.1120442)",ahn2_5_27gn1.tif,1
3949.0,432.0,393.0,20140728,#MON #Olst | PRIO 2 Wateroverlast : : Kornet van Limburg Stirumstraat : __  8121DW Olst 042530 | http://t.co/ZTCf5xxx0y #p2000,"(52.3415144, 6.1120442)",ahn2_5_27gn1.tif,1
3949.0,432.0,393.0,20140728,PRIO 2 Wateroverlast : : Kornet van Limburg Stirumstraat : 69 8121DW Olst 042530,"(52.3415144, 6.1120442)",ahn2_5_27gn1.tif,1
5129.0,432.0,394.0,20140728,“@henk_evers PRIO 2 Wateroverlast : : Eikelhofweg : 7 A 8121CV Olst 042530”,"(52.3356423, 6.10765628)",ahn2_5_27gn1.tif,1
2915.0,432.0,441.0,20140728,"“@telegraaf: Watermuseum gesloten om wateroverlast http://t.co/luudv3iLTC” hahaha, je verzint het niet!!","(51.92870328, 6.03005759)",ahn2_5_40bz2.tif,1
43.0,433.0,352.0,20140728,P 2 Wateroverlast GROTE OEVER 2 MEPPEL 039232,"(52.69735, 6.18808)",ahn2_5_21en2.tif,1
4318.0,433.0,394.0,20140728,#MON #Olst | PRIO 2 Wateroverlast : : Wethouder W.A. Boerkampweg : Olst 042530 | http://t.co/21KuaUOUtV #p2000,"(52.3333333, 6.1166667)",ahn2_5_27gn1.tif,1
2884.0,433.0,525.0,20140728,Ook wat wateroverlast in onze operatiekamer. Flink dweilen.... #bussum #dierenarts #wateroverlast,"(51.2085513, 5.9322034)",ahn2_5_58dn1.tif,1
2884.0,433.0,525.0,20140728,Brinklaan staat blank...via het fietspad zijn we te bereiken.  #bussum #dierenarts # wateroverlast,"(51.2085579, 5.9322088)",ahn2_5_58dn1.tif,1
199.0,433.0,551.0,20140728,"Hijs weer fijn!! :)) RT @Mvan_berkel: ""Hondenweer #wateroverlast http://t.co/JVTUBiOgWc""","(50.99451274, 5.89019282)",ahn2_5_68gn1.tif,1
4169.0,434.0,394.0,20140728,#MON #Olst | PRIO 2 Wateroverlast : : Boskamp : __  8121CX Olst 042533 | http://t.co/H947njz042 #p2000,"(52.3311497, 6.1311086)",ahn2_5_27gn2.tif,1
4169.0,434.0,394.0,20140728,PRIO 2 Wateroverlast : : Boskamp : 28 8121CX Olst 042533,"(52.3311497, 6.1311086)",ahn2_5_27gn2.tif,1
4169.0,434.0,394.0,20140728,18:07:21 P2 Wateroverlast : : Boskamp : 28 8121CX #Olst 042533,"(52.3311497, 6.1311086)",ahn2_5_27gn2.tif,1
4169.0,434.0,394.0,20140728,17:35:12 P2 Wateroverlast : : Wethouder W A  Boerkampweg : Olst 042530,"(52.3285226, 6.1312503)",ahn2_5_27gn2.tif,1
4169.0,434.0,394.0,20140728,PRIO 2 Wateroverlast : : Wethouder W.A. Boerkampweg : Olst 042530,"(52.3285226, 6.1312503)",ahn2_5_27gn2.tif,1
4687.0,434.0,395.0,20140728,21:06:28 P2 Wateroverlast : : Eikelhofweg : 7 A 8121CV #Olst 042530,"(52.3277769, 6.1286169)",ahn2_5_27gn2.tif,1
4687.0,434.0,395.0,20140728,PRIO 2 Wateroverlast : : Eikelhofweg : 7 A 8121CV Olst 042530,"(52.3277769, 6.1286169)",ahn2_5_27gn2.tif,1
4687.0,434.0,395.0,20140728,21:06:28 P2 Wateroverlast : : Eikelhofweg : 7 A 8121CV #Olst 042530 http://t.co/QSgLRjdDkN,"(52.3277769, 6.1286169)",ahn2_5_27gn2.tif,1
436.0,435.0,474.0,20140728,"Extreem weer. #Nattemaandag 
#wateroverlast #wolkbreuken. Met #hagel #onweer 
Echt #Nederlands weer","(51.6453658, 6.021688)",ahn2_5_46dn2.tif,1
490.0,436.0,316.0,20140728,#wateroverlast = #bah,"(52.9984644, 6.2800664)",ahn2_5_11hn1.tif,1
490.0,436.0,316.0,20140728,op een oud matras #wateroverlast,"(52.9984644, 6.2800664)",ahn2_5_11hn1.tif,1
4394.0,436.0,398.0,20140728,#MON #Diepenveen | PRIO 2 Wateroverlast : : Burg. Crommelinlaan : __  7431HA Diepenveen 042833 (Lokaal afhan | http://t.co/vPf39En56y #p2000,"(52.2922448, 6.1502018)",ahn2_5_27gz2.tif,1
4394.0,436.0,398.0,20140728,PRIO 2 Wateroverlast : : Burg. Crommelinlaan : 36 7431HA Diepenveen 042833 (Lokaal afhandelen: ),"(52.2922448, 6.1502018)",ahn2_5_27gz2.tif,1
4394.0,436.0,398.0,20140728,17:03:54 P2 Wateroverlast : : Burg  Crommelinlaan : 36 7431HA #Diepenveen 042833 (Lokaal afhandelen: ),"(52.2922448, 6.1502018)",ahn2_5_27gz2.tif,1
483.0,438.0,440.0,20140728,Wateroverlast in Gelderland (LIVE) (bevat video): http://t.co/Ac9A5JsV9w #omroepgld,"(51.936237, 6.12286)",ahn2_5_40ez2.tif,1
702.0,439.0,376.0,20140728,Hoezo wateroverlast? Lekker buiten in t zonnetje!! http://t.co/LZhWiBuEXV,"(52.4861452, 6.2281181)",ahn2_5_21hz1.tif,1
2357.0,440.0,393.0,20140728,PRIO 2 Wateroverlast : Basisschool Bosschool : Scholtensweg : 44 8124AJ Wesepe 042532,"(52.3309272, 6.2159473)",ahn2_5_27hn1.tif,1
2357.0,440.0,393.0,20140728,#MON #Wesepe | PRIO 2 Wateroverlast : Basisschool Bosschool : Scholtensweg : __  8124AJ Wesepe 042532 | http://t.co/BsazJgUM26 #p2000,"(52.3309272, 6.2159473)",ahn2_5_27hn1.tif,1
2357.0,440.0,393.0,20140728,17:47:39 P2 Wateroverlast : Basisschool Bosschool : Scholtensweg : 44 8124AJ #Wesepe 042532,"(52.3309272, 6.2159473)",ahn2_5_27hn1.tif,1
4193.0,441.0,408.0,20140728,17:28:52 P2 Wateroverlast : : Joppelaan : 35 7213AB #Gorssel 068133 http://t.co/9nubcrnaGQ,"(52.2022449, 6.2067649)",ahn2_5_33fz1.tif,1
4193.0,441.0,408.0,20140728,PRIO 2 Wateroverlast : : Joppelaan : 35 7213AB Gorssel 068133,"(52.2022449, 6.2067649)",ahn2_5_33fz1.tif,1
2924.0,441.0,417.0,20140728,PRIO 2 Wateroverlast : : De Brink : 10 7206KA Zutphen 068231,"(52.1256177, 6.1992393)",ahn2_5_33hn1.tif,1
2924.0,441.0,417.0,20140728,17:25:20 P2 Wateroverlast : : De Brink : 10 7206KA #Zutphen 068231 http://t.co/l0OcrBLSca,"(52.1256177, 6.1992393)",ahn2_5_33hn1.tif,1
3305.0,441.0,418.0,20140728,17:25 PRIO 2 Wateroverlast : : De Brink : 10 7206KA Zutphen 068231 http://t.co/AlQKGqYhDG #P2000,"(52.1209672, 6.1970741)",ahn2_5_33hn1.tif,1
3305.0,441.0,418.0,20140728,17:03 PRIO 2 Wateroverlast : : Graaf Ottosingel : 143 7201BC Zutphen 068232 http://t.co/9Jh8cKEsjW #P2000,"(52.120973, 6.1971113)",ahn2_5_33hn1.tif,1
463.0,441.0,516.0,20140728,"""@AZAlkmaar: Dus... #noodweer #wateroverlast http://t.co/QQNjhpbVza""kan ik zo instappen of vooraf boeken?","(51.2789499, 6.0525256)",ahn2_5_58ez1.tif,1
1581.0,442.0,401.0,20140728,"Help! Iemand heeft mijn huis geëmigreerd! Heel Nederland staat onder water, maar ik heb nergens last van...#wateroverlast","(52.26127122, 6.22616266)",ahn2_5_27hz1.tif,1
2699.0,442.0,416.0,20140728,17:28:16 P2 Wateroverlast : : Vijfmorgenstraat : 14 7204NE #Zutphen 068232 http://t.co/LNyo4Os6QO,"(52.1338435, 6.2042236)",ahn2_5_33hn1.tif,1
2699.0,442.0,416.0,20140728,PRIO 2 Wateroverlast : : Vijfmorgenstraat : 14 7204NE Zutphen 068232,"(52.1338435, 6.2042236)",ahn2_5_33hn1.tif,1
2699.0,442.0,416.0,20140728,PRIO 2 Wateroverlast : : Graaf Ottosingel : 143 7201BC Zutphen 068232,"(52.1401589, 6.204719)",ahn2_5_33hn1.tif,1
2699.0,442.0,416.0,20140728,17:03:41 P2 Wateroverlast : : Graaf Ottosingel : 143 7201BC #Zutphen 068232 http://t.co/Yaici5j9hJ,"(52.1401589, 6.204719)",ahn2_5_33hn1.tif,1
2843.0,443.0,413.0,20140728,PRIO 2 Wateroverlast : parkeergarage : Yserenstraat : 7211BV Eefde 068231,"(52.1624475, 6.2350204)",ahn2_5_33fz1.tif,1
2843.0,443.0,413.0,20140728,16:46:35 P2 Wateroverlast : parkeergarage : Yserenstraat : 7211BV Eefde #068231,"(52.1624475, 6.2350204)",ahn2_5_33fz1.tif,1
2824.0,444.0,420.0,20140728,Wateroverlast in delen van Nederland en ik ben aan het sproeien. #ongelijkverdeeld http://t.co/Yi9WOLcFy3,"(52.1004569, 6.2335972)",ahn2_5_33hn1.tif,1
788.0,448.0,565.0,20140728,Waar velen last hebben van #noodweer en #wateroverlast schijnt in @ZLimburg gewoon de zon! Sterkte iedereen die last van het weer heeft!,"(50.86039852, 6.06841341)",ahn2_5_69fn1.tif,1
1705.0,449.0,418.0,20140728,#wateroverlast #amsterdam water water water http://t.co/XSxWBn6LLs,"(52.1103227, 6.3060622)",ahn2_5_33hn2.tif,1
1705.0,449.0,418.0,20140728,Back home #rainyday #a10 #wateroverlast #amsterdam #hell highway,"(52.1103273, 6.3060818)",ahn2_5_33hn2.tif,1
1713.0,449.0,419.0,20140728,Het westen kampt met wateroverlast. Ik zit in Vorden downtown aan de koffie in de zon  @bennothomassen @johnwenneker http://t.co/j1XQTOZC6A,"(52.1035562, 6.2988798)",ahn2_5_33hn2.tif,1
2737.0,449.0,435.0,20140728,Hier nog niets gevallen ! rt @weeronline: In Arnhem vallen uit stevige onweersbuien  grote hagelstenen  rond de 3 centimeter.#wateroverlast,"(51.9681994, 6.2850137)",ahn2_5_40fz2.tif,1
1838.0,450.0,424.0,20140728,PRIO 2 Wateroverlast : : De Heurne : 9 7255CK Hengelo Gld 068541,"(52.0564038, 6.3129399)",ahn2_5_33hz2.tif,1
1838.0,450.0,424.0,20140728,16:31:28 P2 Wateroverlast : : De Heurne : 9 7255CK #Hengelo Gld 068541,"(52.0564038, 6.3129399)",ahn2_5_33hz2.tif,1
2357.0,450.0,435.0,20140728,16:36:47 P2 Wateroverlast : : Nieuwstad : 61 7001AC #Doetinchem 068666 http://t.co/IlWK5OAzJP,"(51.9660651, 6.2901935)",ahn2_5_40fz2.tif,1
2357.0,450.0,435.0,20140728,PRIO 2 Wateroverlast : : Nieuwstad : 61 7001AC Doetinchem 068666,"(51.9660651, 6.2901935)",ahn2_5_40fz2.tif,1
2736.0,451.0,436.0,20140728,17:12:28 P2 Wateroverlast : AOC Oost : Gezellenlaan : 14 7005AZ #Doetinchem 068631 http://t.co/bkyif1NyCu,"(51.9534711, 6.3019274)",ahn2_5_40fz2.tif,1
2736.0,451.0,436.0,20140728,PRIO 2 Wateroverlast : AOC Oost : Gezellenlaan : 14 7005AZ Doetinchem 068631,"(51.9534711, 6.3019274)",ahn2_5_40fz2.tif,1
1830.0,453.0,387.0,20140728,#noodweer #wateroverlast #geenlastvan http://t.co/Epf5QMWyer,"(52.3787032, 6.4039439)",ahn2_5_28az1.tif,1
1704.0,453.0,430.0,20140728,17:53:56 P2 Wateroverlast : : Goudsbloemstraat : 26 7021XN #Zelhem 068542 http://t.co/wwtpOmskGW,"(52.0079968, 6.3447993)",ahn2_5_41an1.tif,1
1704.0,453.0,430.0,20140728,PRIO 2 Wateroverlast : : Goudsbloemstraat : 26 7021XN Zelhem 068542,"(52.0079968, 6.3447993)",ahn2_5_41an1.tif,1
2304.0,456.0,388.0,20140728,19:10:18 P1 Wateroverlast Karakter loge DUIVENBREEWEG 43 #NIJVERDAL 5341 Td/Afst:6:17min/3.244Km(ind) https://t.co/rAye4u31HL,"(52.3606058, 6.44883)",ahn2_5_28cn2.tif,1
3586.0,456.0,412.0,20140728,18:25:07 P2 Wateroverlast : : Prinses Marijkelaan : 2 7242ET #Lochem 068135 http://t.co/eBw9ftjQxh,"(52.1582528, 6.4087316)",ahn2_5_34az1.tif,1
3586.0,456.0,412.0,20140728,PRIO 2 Wateroverlast : : Prinses Marijkelaan : 2 7242ET Lochem 068135,"(52.1582528, 6.4087316)",ahn2_5_34az1.tif,1
3830.0,459.0,415.0,20140728,PRIO 2 Wateroverlast : Onderschoer 't Dorpshuis : Beukenlaan : 1 7244BB Barchem 068132,"(52.124779, 6.4424451)",ahn2_5_34cn2.tif,1
3830.0,459.0,415.0,20140728,17:06:09 P2 Wateroverlast : Onderschoer 't Dorpshuis : Beukenlaan : 1 7244BB #Barchem 068132 http://t.co/lxRh9AxSKs,"(52.124779, 6.4424451)",ahn2_5_34cn2.tif,1
2623.0,460.0,394.0,20140728,#noodweer #wateroverlast? Niet in het oosten des lands. Volop zomer met 25 graden :) http://t.co/neiNCBy0tW,"(52.31068794, 6.49610454)",ahn2_5_28dz1.tif,1
2805.0,461.0,394.0,20140728,21:01:52 P2 Wateroverlast  HAARSTRAAT 135 #RIJSSEN 5131 Td/Afst:2:08min/0.648Km(ind) https://t.co/nTTJ1hiSXn,"(52.3083653, 6.5129977)",ahn2_5_28dz1.tif,1
2986.0,461.0,402.0,20140728,17:39:20 P2 Wateroverlast Gulf Frederik GROTESTRAAT 34 #MARKELO 1641 Td/Afst:1:52min/0.686Km(ind) https://t.co/PlXn9fTI7q,"(52.2365277, 6.4912692)",ahn2_5_34bn1.tif,1
2988.0,463.0,394.0,20140728,17:45:03 P2 Wateroverlast  BERKENLAAN 2 #RIJSSEN 5141 Td/Afst:4:57min/2.315Km(ind) https://t.co/kkICCdsuND,"(52.3016839, 6.5310972)",ahn2_5_28dz1.tif,1
3237.0,464.0,414.0,20140728,PRIO 2 Wateroverlast : : Molenweg : 18 7274AA Geesteren Gld 069032,"(52.1357122, 6.5183694)",ahn2_5_34dn1.tif,1
3237.0,464.0,414.0,20140728,17:15:30 P2 Wateroverlast : : Molenweg : 18 7274AA #Geesteren Gld 069032 http://t.co/t29i58p7nC,"(52.1357122, 6.5183694)",ahn2_5_34dn1.tif,1
91.0,465.0,362.0,20140728,"Heeft u wateroverlast in of om het huis, zeg niet dat het blank staat, dat doet de #zwartepieten discussie geen goed (kon niet retweeten)","(52.57657658, 6.61183862)",ahn2_5_22dn2.tif,1
91.0,465.0,362.0,20140728,Zware onweersbuien zorgen voor wateroverlast http://t.co/ssLw5q85Cx Geen last van in #Hardenberg het is lekker druk op de warenmarkt,"(52.57657658, 6.61183862)",ahn2_5_22dn2.tif,1
2923.0,465.0,396.0,20140728,20:20:18 P2 Wateroverlast  VONDERWEG #ENTER 5442 Td/Afst:20:57min/17.308Km(ind) https://t.co/wHF1GXxGqX,"(52.2871122, 6.5671052)",ahn2_5_28dz2.tif,1
3143.0,465.0,406.0,20140728,21:38:44 P2 Wateroverlast  RAADHUISSTRAAT #DIEPENHEIM 1731 Td/Afst:2:48min/1.264Km(ind) https://t.co/qey9eGzuZW,"(52.2031131, 6.5501625)",ahn2_5_34bn1.tif,1
3093.0,465.0,416.0,20140728,17:07:15 P2 Wateroverlast : Idylle Bloemenwinkel : Veemarkt : 17 7271AH #Borculo 069031 http://t.co/NdlUMu8YWy,"(52.1163669, 6.5244502)",ahn2_5_34dn1.tif,1
3093.0,465.0,416.0,20140728,PRIO 2 Wateroverlast : Idylle Bloemenwinkel : Veemarkt : 17 7271AH Borculo 069031,"(52.1163669, 6.5244502)",ahn2_5_34dn1.tif,1
3164.0,466.0,406.0,20140728,17:26:54 P2 Wateroverlast  VOSLAND 22 #DIEPENHEIM 1731 Td/Afst:0:48min/0.263Km(ind) https://t.co/J7FRfITdMm,"(52.1971372, 6.5595694)",ahn2_5_34bz2.tif,1
2494.0,467.0,402.0,20140728,18:22:52 P2 Wateroverlast  MARKELOSEWEG 1 22 #GOOR 1431 Td/Afst:2:35min/0.685Km(ind) https://t.co/FvRqQCX6sd,"(52.233659, 6.5738826)",ahn2_5_34bn2.tif,1
661.0,467.0,436.0,20140728,Goed te gebruiken bij #wateroverlast http://t.co/3nZhXiFkJG,"(51.94036012, 6.52151646)",ahn2_5_41bz1.tif,1
570.0,467.0,440.0,20140728,#wateroverlast We hebben hier nog geen druppel water gezien alleen maar zweetdruppels,"(51.9073444, 6.5192395)",ahn2_5_41dn1.tif,1
